NflId,event,team,x,y,s,gameId,playId,combid,Name,frameid,Possession
2543774,kick_received,home,77.56,36.52,9.1,2017092404,3208,2017092404_3208,Poss_4,44,1
2543836,kick_received,home,75.85,17.89,8.39,2017092404,3208,2017092404_3208,Poss_5,44,1
2543872,kick_received,home,75.19,14.65,7.38,2017092404,3208,2017092404_3208,Poss_6,44,1
2552262,kick_received,home,69.77,42.04,5.86,2017092404,3208,2017092404_3208,Poss_7,44,1
2553631,kick_received,home,74.99,19.33,7.7,2017092404,3208,2017092404_3208,Poss_8,44,1
2555315,kick_received,home,78.12,24.67,9.02,2017092404,3208,2017092404_3208,Poss_9,44,1
2556595,kick_received,home,78.37,33.86,8.83,2017092404,3208,2017092404_3208,Poss_10,44,1
2557924,kick_received,home,75.59,21.12,7.77,2017092404,3208,2017092404_3208,Poss_11,44,1
497320,kick_received,away,113.76,27.92,0.74,2017092404,3208,2017092404_3208,Def_12,44,0
2507865,kick_received,away,99.23,31.38,0.15,2017092404,3208,2017092404_3208,Def_13,44,0
2534871,kick_received,away,84,33.61,6.48,2017092404,3208,2017092404_3208,Def_14,44,0
2541431,kick_received,away,79.69,33.18,3.61,2017092404,3208,2017092404_3208,Def_15,44,0
2541760,kick_received,away,99.13,30.59,0.73,2017092404,3208,2017092404_3208,Def_16,44,0
2550147,kick_received,away,82.07,22.25,5.53,2017092404,3208,2017092404_3208,Def_17,44,0
2550767,kick_received,away,80.87,39.38,5.12,2017092404,3208,2017092404_3208,Def_18,44,0
2552418,kick_received,away,109.95,26.73,2.2,2017092404,3208,2017092404_3208,Def_19,44,0
2556443,kick_received,away,82.02,25.95,5.4,2017092404,3208,2017092404_3208,Def_20,44,0
2558023,kick_received,away,80.98,30.44,0.93,2017092404,3208,2017092404_3208,Def_21,44,0
2558184,kick_received,away,83.27,18.46,6.73,2017092404,3208,2017092404_3208,Def_22,44,0
2495124,kick_received,away,59.82,31.15,3.83,2017092404,3017,2017092404_3017,Poss_1,46,1
2534871,kick_received,away,43.77,39.01,9,2017092404,3017,2017092404_3017,Poss_2,46,1
2539334,kick_received,away,59.32,8.59,4.42,2017092404,3017,2017092404_3017,Poss_3,46,1
2539653,kick_received,away,52.58,44.22,5.25,2017092404,3017,2017092404_3017,Poss_4,46,1
2541431,kick_received,away,47.77,17.94,7.7,2017092404,3017,2017092404_3017,Poss_5,46,1
2550147,kick_received,away,42.99,31.81,8.89,2017092404,3017,2017092404_3017,Poss_6,46,1
2550767,kick_received,away,42.81,27.28,8.26,2017092404,3017,2017092404_3017,Poss_7,46,1
2552418,kick_received,away,45.38,20.95,8.87,2017092404,3017,2017092404_3017,Poss_8,46,1
2556443,kick_received,away,40.58,34.76,8.1,2017092404,3017,2017092404_3017,Poss_9,46,1
2558023,kick_received,away,42.28,43.27,9.92,2017092404,3017,2017092404_3017,Poss_10,46,1
2558184,kick_received,away,43.19,15.98,9.02,2017092404,3017,2017092404_3017,Poss_11,46,1
2495262,kick_received,home,38.27,26.78,4.72,2017092404,3017,2017092404_3017,Def_12,46,0
2507793,kick_received,home,42.53,21.77,4.77,2017092404,3017,2017092404_3017,Def_13,46,0
2540928,kick_received,home,21.32,28.94,0.9,2017092404,3017,2017092404_3017,Def_14,46,0
2541535,kick_received,home,37.6,34.18,3.47,2017092404,3017,2017092404_3017,Def_15,46,0
2543836,kick_received,home,1.56,28.99,2.47,2017092404,3017,2017092404_3017,Def_16,46,0
2553631,kick_received,home,15.58,34.05,3.2,2017092404,3017,2017092404_3017,Def_17,46,0
2556595,kick_received,home,37.48,23.19,4.7,2017092404,3017,2017092404_3017,Def_18,46,0
2556703,kick_received,home,35.84,32.9,4.53,2017092404,3017,2017092404_3017,Def_19,46,0
2557924,kick_received,home,37.04,37.74,5.69,2017092404,3017,2017092404_3017,Def_20,46,0
2558049,kick_received,home,20.25,24.83,1.75,2017092404,3017,2017092404_3017,Def_21,46,0
2558124,kick_received,home,21.2,30.1,1.15,2017092404,3017,2017092404_3017,Def_22,46,0
2495262,kick_received,home,49.36,25.8,7.97,2017092404,2878,2017092404_2878,Poss_1,42,1
2507793,kick_received,home,44.54,15.44,9.49,2017092404,2878,2017092404_2878,Poss_2,42,1
2540237,kick_received,home,61.45,26.59,4.69,2017092404,2878,2017092404_2878,Poss_3,42,1
2543774,kick_received,home,45.55,19.21,9.2,2017092404,2878,2017092404_2878,Poss_4,42,1
2543836,kick_received,home,46.01,40.21,8.52,2017092404,2878,2017092404_2878,Poss_5,42,1
2543872,kick_received,home,45.67,41.65,8.9,2017092404,2878,2017092404_2878,Poss_6,42,1
2552262,kick_received,home,53.04,11.8,5.41,2017092404,2878,2017092404_2878,Poss_7,42,1
2553631,kick_received,home,47.56,37.48,7.83,2017092404,2878,2017092404_2878,Poss_8,42,1
2556595,kick_received,home,44.67,23.63,9.32,2017092404,2878,2017092404_2878,Poss_9,42,1
2556703,kick_received,home,43.4,31.1,9.08,2017092404,2878,2017092404_2878,Poss_10,42,1
2557924,kick_received,home,46.4,34.4,8.2,2017092404,2878,2017092404_2878,Poss_11,42,1
497320,kick_received,away,3.48,36.12,2.12,2017092404,2878,2017092404_2878,Def_12,42,0
2507865,kick_received,away,20.52,30.88,1.6,2017092404,2878,2017092404_2878,Def_13,42,0
2534871,kick_received,away,37.75,22.12,7.89,2017092404,2878,2017092404_2878,Def_14,42,0
2541431,kick_received,away,40.89,25.05,3.91,2017092404,2878,2017092404_2878,Def_15,42,0
2541760,kick_received,away,21.19,34.03,1.35,2017092404,2878,2017092404_2878,Def_16,42,0
2550147,kick_received,away,40.47,38.12,3.86,2017092404,2878,2017092404_2878,Def_17,42,0
2550767,kick_received,away,41.85,17.63,6.61,2017092404,2878,2017092404_2878,Def_18,42,0
2552418,kick_received,away,8.85,36.48,1.95,2017092404,2878,2017092404_2878,Def_19,42,0
2556443,kick_received,away,41.79,29.24,5.55,2017092404,2878,2017092404_2878,Def_20,42,0
2558023,kick_received,away,31.12,27.86,1.18,2017092404,2878,2017092404_2878,Def_21,42,0
2558184,kick_received,away,39.64,38.84,6,2017092404,2878,2017092404_2878,Def_22,42,0
2495262,kick_received,home,45.11,24.17,7.76,2017092404,2612,2017092404_2612,Poss_1,55,1
2507793,kick_received,home,40.64,15.43,9.59,2017092404,2612,2017092404_2612,Poss_2,55,1
2539237,kick_received,home,42.08,42.29,9.84,2017092404,2612,2017092404_2612,Poss_3,55,1
2540237,kick_received,home,59.52,25.97,5.07,2017092404,2612,2017092404_2612,Poss_4,55,1
2543774,kick_received,home,41.64,18.71,9.43,2017092404,2612,2017092404_2612,Poss_5,55,1
2543836,kick_received,home,43.55,37.48,8.8,2017092404,2612,2017092404_2612,Poss_6,55,1
2552262,kick_received,home,49.93,14.89,7.37,2017092404,2612,2017092404_2612,Poss_7,55,1
2553631,kick_received,home,42.57,33.79,8.81,2017092404,2612,2017092404_2612,Poss_8,55,1
2556595,kick_received,home,41.49,21.14,8.75,2017092404,2612,2017092404_2612,Poss_9,55,1
2556703,kick_received,home,39.27,28.76,9.37,2017092404,2612,2017092404_2612,Poss_10,55,1
2557924,kick_received,home,43.23,31.31,7.91,2017092404,2612,2017092404_2612,Poss_11,55,1
497320,kick_received,away,6.5,29.99,2.23,2017092404,2612,2017092404_2612,Def_12,55,0
2507865,kick_received,away,20.12,26.66,0.49,2017092404,2612,2017092404_2612,Def_13,55,0
2532992,kick_received,away,20.22,28.1,1.85,2017092404,2612,2017092404_2612,Def_14,55,0
2534871,kick_received,away,36.22,21.5,7.4,2017092404,2612,2017092404_2612,Def_15,55,0
2541431,kick_received,away,38.27,21.16,3.93,2017092404,2612,2017092404_2612,Def_16,55,0
2550147,kick_received,away,36.72,32.52,5.37,2017092404,2612,2017092404_2612,Def_17,55,0
2550767,kick_received,away,39.32,16.52,5.16,2017092404,2612,2017092404_2612,Def_18,55,0
2552418,kick_received,away,12.94,30.56,2.22,2017092404,2612,2017092404_2612,Def_19,55,0
2556443,kick_received,away,38.05,29.99,4.37,2017092404,2612,2017092404_2612,Def_20,55,0
2558023,kick_received,away,37.68,24.81,1.42,2017092404,2612,2017092404_2612,Def_21,55,0
2558184,kick_received,away,36.37,35.51,6.51,2017092404,2612,2017092404_2612,Def_22,55,0
2495124,kick_received,away,61.9,23.81,5.37,2017092404,2304,2017092404_2304,Poss_1,53,1
2534871,kick_received,away,74.65,13.56,9.17,2017092404,2304,2017092404_2304,Poss_2,53,1
2539334,kick_received,away,64.61,47.29,4.8,2017092404,2304,2017092404_2304,Poss_3,53,1
2539653,kick_received,away,66.43,8.84,5.82,2017092404,2304,2017092404_2304,Poss_4,53,1
2541431,kick_received,away,71.93,37.24,8.02,2017092404,2304,2017092404_2304,Poss_5,53,1
2550147,kick_received,away,75.5,21.34,8.63,2017092404,2304,2017092404_2304,Poss_6,53,1
2550767,kick_received,away,76.99,26.25,10.06,2017092404,2304,2017092404_2304,Poss_7,53,1
2552418,kick_received,away,73.56,33.7,9.02,2017092404,2304,2017092404_2304,Poss_8,53,1
2556443,kick_received,away,77.33,18.25,8.22,2017092404,2304,2017092404_2304,Poss_9,53,1
2558023,kick_received,away,75.23,9.39,9.76,2017092404,2304,2017092404_2304,Poss_10,53,1
2558184,kick_received,away,76.02,41.41,9.55,2017092404,2304,2017092404_2304,Poss_11,53,1
2495262,kick_received,home,76.13,22.66,4.71,2017092404,2304,2017092404_2304,Def_12,53,0
2507793,kick_received,home,78.27,11.45,5.01,2017092404,2304,2017092404_2304,Def_13,53,0
2540928,kick_received,home,99.41,31.13,1,2017092404,2304,2017092404_2304,Def_14,53,0
2541535,kick_received,home,79.36,19.97,4.2,2017092404,2304,2017092404_2304,Def_15,53,0
2543836,kick_received,home,116.43,22.45,1.44,2017092404,2304,2017092404_2304,Def_16,53,0
2553631,kick_received,home,100.45,32.09,1.37,2017092404,2304,2017092404_2304,Def_17,53,0
2556595,kick_received,home,79.63,29.46,5.7,2017092404,2304,2017092404_2304,Def_18,53,0
2556703,kick_received,home,81.81,18,3.58,2017092404,2304,2017092404_2304,Def_19,53,0
2557924,kick_received,home,79.51,37.69,5.75,2017092404,2304,2017092404_2304,Def_20,53,0
2558049,kick_received,home,105.03,21.39,2.08,2017092404,2304,2017092404_2304,Def_21,53,0
2558124,kick_received,home,98.53,27.87,1.69,2017092404,2304,2017092404_2304,Def_22,53,0
2495124,kick_received,away,59.73,27.05,4.36,2017092404,1937,2017092404_1937,Poss_1,41,1
2534871,kick_received,away,74.15,13.88,9.02,2017092404,1937,2017092404_1937,Poss_2,41,1
2539334,kick_received,away,63.45,46.13,5.29,2017092404,1937,2017092404_1937,Poss_3,41,1
2539653,kick_received,away,66.88,8.6,5.82,2017092404,1937,2017092404_1937,Poss_4,41,1
2541431,kick_received,away,71.06,36.5,7.99,2017092404,1937,2017092404_1937,Poss_5,41,1
2550147,kick_received,away,75.64,22.86,9.11,2017092404,1937,2017092404_1937,Poss_6,41,1
2550767,kick_received,away,76.28,26.71,9.96,2017092404,1937,2017092404_1937,Poss_7,41,1
2552418,kick_received,away,72.45,34.39,8.09,2017092404,1937,2017092404_1937,Poss_8,41,1
2556443,kick_received,away,76.86,19.74,7.39,2017092404,1937,2017092404_1937,Poss_9,41,1
2558023,kick_received,away,74.07,9.96,9.2,2017092404,1937,2017092404_1937,Poss_10,41,1
2558184,kick_received,away,74.11,40.38,9.04,2017092404,1937,2017092404_1937,Poss_11,41,1
2495262,kick_received,home,79.85,30.89,4.48,2017092404,1937,2017092404_1937,Def_12,41,0
2507793,kick_received,home,78,12.63,5.34,2017092404,1937,2017092404_1937,Def_13,41,0
2540928,kick_received,home,99.27,30.21,2.21,2017092404,1937,2017092404_1937,Def_14,41,0
2541535,kick_received,home,80.33,22.4,3.39,2017092404,1937,2017092404_1937,Def_15,41,0
2543836,kick_received,home,119.74,27.36,3.46,2017092404,1937,2017092404_1937,Def_16,41,0
2553631,kick_received,home,103.44,30.38,1.79,2017092404,1937,2017092404_1937,Def_17,41,0
2556595,kick_received,home,81.32,33.67,3.29,2017092404,1937,2017092404_1937,Def_18,41,0
2556703,kick_received,home,80.81,19.46,3.33,2017092404,1937,2017092404_1937,Def_19,41,0
2557924,kick_received,home,78.74,37.97,4.13,2017092404,1937,2017092404_1937,Def_20,41,0
2558049,kick_received,home,105.02,21.28,1.98,2017092404,1937,2017092404_1937,Def_21,41,0
2558124,kick_received,home,98.83,28.25,2.26,2017092404,1937,2017092404_1937,Def_22,41,0
2495262,kick_received,home,44.7,24,7.24,2017092404,1725,2017092404_1725,Poss_1,47,1
2507793,kick_received,home,40.87,15.08,8.94,2017092404,1725,2017092404_1725,Poss_2,47,1
2540237,kick_received,home,58.96,24.53,5.14,2017092404,1725,2017092404_1725,Poss_3,47,1
2541535,kick_received,home,43.23,18.38,7.7,2017092404,1725,2017092404_1725,Poss_4,47,1
2543836,kick_received,home,44.2,37.08,8.62,2017092404,1725,2017092404_1725,Poss_5,47,1
2543872,kick_received,home,41.25,38.99,8.39,2017092404,1725,2017092404_1725,Poss_6,47,1
2552262,kick_received,home,51.17,14.01,5.5,2017092404,1725,2017092404_1725,Poss_7,47,1
2553631,kick_received,home,41.96,34.4,8.56,2017092404,1725,2017092404_1725,Poss_8,47,1
2555315,kick_received,home,40.67,28.87,9.34,2017092404,1725,2017092404_1725,Poss_9,47,1
2556595,kick_received,home,41.1,20.72,7.55,2017092404,1725,2017092404_1725,Poss_10,47,1
2557924,kick_received,home,44.86,33.19,6.84,2017092404,1725,2017092404_1725,Poss_11,47,1
497320,kick_received,away,4.68,25.88,0.87,2017092404,1725,2017092404_1725,Def_12,47,0
2507865,kick_received,away,20.38,24.34,0.28,2017092404,1725,2017092404_1725,Def_13,47,0
2532992,kick_received,away,20.78,27.38,2.76,2017092404,1725,2017092404_1725,Def_14,47,0
2534871,kick_received,away,35.66,20.14,6.5,2017092404,1725,2017092404_1725,Def_15,47,0
2541431,kick_received,away,39.64,20.53,4.21,2017092404,1725,2017092404_1725,Def_16,47,0
2550147,kick_received,away,36.96,32.43,5.13,2017092404,1725,2017092404_1725,Def_17,47,0
2550767,kick_received,away,39.08,16.58,5.33,2017092404,1725,2017092404_1725,Def_18,47,0
2552418,kick_received,away,9.53,28.89,2.55,2017092404,1725,2017092404_1725,Def_19,47,0
2556443,kick_received,away,38.47,30.27,4.2,2017092404,1725,2017092404_1725,Def_20,47,0
2558023,kick_received,away,34.36,24.62,2.23,2017092404,1725,2017092404_1725,Def_21,47,0
2558184,kick_received,away,35.24,33.88,6.73,2017092404,1725,2017092404_1725,Def_22,47,0
2495262,kick_received,home,48.24,25.25,8.39,2017092404,1668,2017092404_1668,Poss_1,42,1
2507793,kick_received,home,46.07,14.83,8.95,2017092404,1668,2017092404_1668,Poss_2,42,1
2540237,kick_received,home,61.35,25.06,4.74,2017092404,1668,2017092404_1668,Poss_3,42,1
2541535,kick_received,home,48.22,17.58,8.05,2017092404,1668,2017092404_1668,Poss_4,42,1
2543836,kick_received,home,47.21,38.57,8.86,2017092404,1668,2017092404_1668,Poss_5,42,1
2543872,kick_received,home,47.11,41.44,8.75,2017092404,1668,2017092404_1668,Poss_6,42,1
2552262,kick_received,home,52.68,11.88,6.01,2017092404,1668,2017092404_1668,Poss_7,42,1
2553631,kick_received,home,45.77,36.58,8.9,2017092404,1668,2017092404_1668,Poss_8,42,1
2556595,kick_received,home,45.88,20.49,9.24,2017092404,1668,2017092404_1668,Poss_9,42,1
2556703,kick_received,home,44.15,30.47,8.88,2017092404,1668,2017092404_1668,Poss_10,42,1
2557924,kick_received,home,46.79,34.15,7.67,2017092404,1668,2017092404_1668,Poss_11,42,1
497320,kick_received,away,3.23,33.21,2.11,2017092404,1668,2017092404_1668,Def_12,42,0
2507865,kick_received,away,20.48,29.39,2.53,2017092404,1668,2017092404_1668,Def_13,42,0
2532992,kick_received,away,20.73,32.04,1.12,2017092404,1668,2017092404_1668,Def_14,42,0
2534871,kick_received,away,38.32,20.69,7.51,2017092404,1668,2017092404_1668,Def_15,42,0
2541431,kick_received,away,42.22,20.81,4.6,2017092404,1668,2017092404_1668,Def_16,42,0
2550147,kick_received,away,39.72,32.49,5.82,2017092404,1668,2017092404_1668,Def_17,42,0
2550767,kick_received,away,40.88,16.22,7.25,2017092404,1668,2017092404_1668,Def_18,42,0
2552418,kick_received,away,9.47,33.63,2.95,2017092404,1668,2017092404_1668,Def_19,42,0
2556443,kick_received,away,42.41,31.89,4.37,2017092404,1668,2017092404_1668,Def_20,42,0
2558023,kick_received,away,29.84,29.6,0.49,2017092404,1668,2017092404_1668,Def_21,42,0
2558184,kick_received,away,39.39,35.72,6.81,2017092404,1668,2017092404_1668,Def_22,42,0
2495124,kick_received,away,62.87,23.61,4.93,2017092404,1421,2017092404_1421,Poss_1,54,1
2534871,kick_received,away,75.65,14.99,9.2,2017092404,1421,2017092404_1421,Poss_2,54,1
2539334,kick_received,away,65.95,45.87,4.96,2017092404,1421,2017092404_1421,Poss_3,54,1
2539653,kick_received,away,69.07,9.29,6.31,2017092404,1421,2017092404_1421,Poss_4,54,1
2541431,kick_received,away,73.81,35.93,8.73,2017092404,1421,2017092404_1421,Poss_5,54,1
2550147,kick_received,away,77.45,21.21,9.18,2017092404,1421,2017092404_1421,Poss_6,54,1
2550767,kick_received,away,77.83,26.38,9.45,2017092404,1421,2017092404_1421,Poss_7,54,1
2552418,kick_received,away,75.15,31.64,8.75,2017092404,1421,2017092404_1421,Poss_8,54,1
2556443,kick_received,away,78.53,17.71,7.59,2017092404,1421,2017092404_1421,Poss_9,54,1
2558023,kick_received,away,75.05,8.61,9.26,2017092404,1421,2017092404_1421,Poss_10,54,1
2558184,kick_received,away,78.06,39.93,9.92,2017092404,1421,2017092404_1421,Poss_11,54,1
2495262,kick_received,home,82.51,26.79,6.13,2017092404,1421,2017092404_1421,Def_12,54,0
2507793,kick_received,home,80.59,12.58,5.75,2017092404,1421,2017092404_1421,Def_13,54,0
2540928,kick_received,home,99.14,22.8,2.62,2017092404,1421,2017092404_1421,Def_14,54,0
2541535,kick_received,home,79.83,18.85,3.58,2017092404,1421,2017092404_1421,Def_15,54,0
2543836,kick_received,home,116.4,24.34,0.54,2017092404,1421,2017092404_1421,Def_16,54,0
2553631,kick_received,home,104.46,28.51,2.73,2017092404,1421,2017092404_1421,Def_17,54,0
2556595,kick_received,home,81.94,32.01,5.09,2017092404,1421,2017092404_1421,Def_18,54,0
2556703,kick_received,home,82.81,17.05,3.57,2017092404,1421,2017092404_1421,Def_19,54,0
2557924,kick_received,home,81.69,35.86,5.63,2017092404,1421,2017092404_1421,Def_20,54,0
2558049,kick_received,home,101.4,17.78,1.2,2017092404,1421,2017092404_1421,Def_21,54,0
2558124,kick_received,home,100.15,19.05,1.99,2017092404,1421,2017092404_1421,Def_22,54,0
2495262,kick_received,home,45.38,20.31,8.3,2017092404,1141,2017092404_1141,Poss_1,46,1
2507793,kick_received,home,42.33,15.12,8.4,2017092404,1141,2017092404_1141,Poss_2,46,1
2540237,kick_received,home,60.64,19.47,5.16,2017092404,1141,2017092404_1141,Poss_3,46,1
2541535,kick_received,home,43.3,28.71,8.95,2017092404,1141,2017092404_1141,Poss_4,46,1
2543774,kick_received,home,44.18,16.68,7.8,2017092404,1141,2017092404_1141,Poss_5,46,1
2543836,kick_received,home,44.93,34.55,9.36,2017092404,1141,2017092404_1141,Poss_6,46,1
2543872,kick_received,home,47.57,37.57,8.4,2017092404,1141,2017092404_1141,Poss_7,46,1
2552262,kick_received,home,43.06,10.78,9.75,2017092404,1141,2017092404_1141,Poss_8,46,1
2553631,kick_received,home,43.9,31.75,9,2017092404,1141,2017092404_1141,Poss_9,46,1
2556595,kick_received,home,43.66,19.08,8.13,2017092404,1141,2017092404_1141,Poss_10,46,1
2556703,kick_received,home,40.32,26.31,9.76,2017092404,1141,2017092404_1141,Poss_11,46,1
497320,kick_received,away,7.76,20.33,2.63,2017092404,1141,2017092404_1141,Def_12,46,0
2507865,kick_received,away,20.43,21.63,0.56,2017092404,1141,2017092404_1141,Def_13,46,0
2532992,kick_received,away,20.33,24.36,2.24,2017092404,1141,2017092404_1141,Def_14,46,0
2534871,kick_received,away,39.06,16.6,3.72,2017092404,1141,2017092404_1141,Def_15,46,0
2541431,kick_received,away,39.92,20.31,4.27,2017092404,1141,2017092404_1141,Def_16,46,0
2550147,kick_received,away,37.8,29.79,5.72,2017092404,1141,2017092404_1141,Def_17,46,0
2550767,kick_received,away,38.21,14.03,6.57,2017092404,1141,2017092404_1141,Def_18,46,0
2552418,kick_received,away,12.35,24.08,2.81,2017092404,1141,2017092404_1141,Def_19,46,0
2556443,kick_received,away,41.14,23.59,5.25,2017092404,1141,2017092404_1141,Def_20,46,0
2558023,kick_received,away,32.79,20.4,2.07,2017092404,1141,2017092404_1141,Def_21,46,0
2558184,kick_received,away,37.53,32.51,6.76,2017092404,1141,2017092404_1141,Def_22,46,0
494289,kick_received,home,46.55,31.79,9.04,2017092403,44,2017092403_44,Poss_1,51,1
2495101,kick_received,home,48.52,21.79,8.76,2017092403,44,2017092403_44,Poss_2,51,1
2507463,kick_received,home,63.03,28.75,3.92,2017092403,44,2017092403_44,Poss_3,51,1
2541544,kick_received,home,47.44,27.67,8.73,2017092403,44,2017092403_44,Poss_4,51,1
2543681,kick_received,home,54.38,38.88,6.85,2017092403,44,2017092403_44,Poss_5,51,1
2552385,kick_received,home,46.34,15.12,9.36,2017092403,44,2017092403_44,Poss_6,51,1
2553488,kick_received,home,48.09,38.04,8.67,2017092403,44,2017092403_44,Poss_7,51,1
2553610,kick_received,home,48.98,40.47,8.41,2017092403,44,2017092403_44,Poss_8,51,1
2555381,kick_received,home,45.86,25.29,9.36,2017092403,44,2017092403_44,Poss_9,51,1
2556587,kick_received,home,47.04,44.23,9.67,2017092403,44,2017092403_44,Poss_10,51,1
2558176,kick_received,home,56.42,32.87,8.34,2017092403,44,2017092403_44,Poss_11,51,1
496825,kick_received,away,41.14,37.31,4.27,2017092403,44,2017092403_44,Def_12,51,0
2534822,kick_received,away,37.22,34.83,5.83,2017092403,44,2017092403_44,Def_13,51,0
2535613,kick_received,away,41.05,25.59,6.06,2017092403,44,2017092403_44,Def_14,51,0
2540215,kick_received,away,40.69,40.4,3.88,2017092403,44,2017092403_44,Def_15,51,0
2540219,kick_received,away,41.83,30.99,5.71,2017092403,44,2017092403_44,Def_16,51,0
2550235,kick_received,away,24.1,38.23,2.19,2017092403,44,2017092403_44,Def_17,51,0
2552266,kick_received,away,43.43,29.35,5.68,2017092403,44,2017092403_44,Def_18,51,0
2553617,kick_received,away,10.84,35.8,4.81,2017092403,44,2017092403_44,Def_19,51,0
2553711,kick_received,away,20.25,26.19,5.75,2017092403,44,2017092403_44,Def_20,51,0
2557978,kick_received,away,17.39,33.86,1.25,2017092403,44,2017092403_44,Def_21,51,0
2558149,kick_received,away,5.9,39.65,2.26,2017092403,44,2017092403_44,Def_22,51,0
80427,kick_received,away,43.52,45.87,7.43,2017092403,4209,2017092403_4209,Poss_1,55,1
2532946,kick_received,away,50.99,17.62,7.71,2017092403,4209,2017092403_4209,Poss_2,55,1
2534822,kick_received,away,45.29,14.62,8.26,2017092403,4209,2017092403_4209,Poss_3,55,1
2535613,kick_received,away,42.85,26.85,8.05,2017092403,4209,2017092403_4209,Poss_4,55,1
2540221,kick_received,away,45.46,32.11,6.73,2017092403,4209,2017092403_4209,Poss_5,55,1
2550235,kick_received,away,44.03,23.47,7.84,2017092403,4209,2017092403_4209,Poss_6,55,1
2550545,kick_received,away,56.6,31.74,5.48,2017092403,4209,2017092403_4209,Poss_7,55,1
2552266,kick_received,away,45.01,36.38,7.51,2017092403,4209,2017092403_4209,Poss_8,55,1
2553617,kick_received,away,41.95,38.26,7.4,2017092403,4209,2017092403_4209,Poss_9,55,1
2555171,kick_received,away,43.89,34.36,7.96,2017092403,4209,2017092403_4209,Poss_10,55,1
2556559,kick_received,away,48.58,45.41,6.1,2017092403,4209,2017092403_4209,Poss_11,55,1
494289,kick_received,home,40.86,44.93,4.37,2017092403,4209,2017092403_4209,Def_12,55,0
2495101,kick_received,home,25.62,36.07,2.42,2017092403,4209,2017092403_4209,Def_13,55,0
2534436,kick_received,home,17.11,40.81,4.36,2017092403,4209,2017092403_4209,Def_14,55,0
2541544,kick_received,home,20.09,40.65,4.62,2017092403,4209,2017092403_4209,Def_15,55,0
2552385,kick_received,home,38.54,33.2,5.14,2017092403,4209,2017092403_4209,Def_16,55,0
2552636,kick_received,home,39.66,25.14,4.15,2017092403,4209,2017092403_4209,Def_17,55,0
2553488,kick_received,home,41.69,32.03,3.3,2017092403,4209,2017092403_4209,Def_18,55,0
2553610,kick_received,home,40.82,38.51,5.18,2017092403,4209,2017092403_4209,Def_19,55,0
2555381,kick_received,home,40.58,17.24,5.05,2017092403,4209,2017092403_4209,Def_20,55,0
2556665,kick_received,home,25.36,33.77,3.89,2017092403,4209,2017092403_4209,Def_21,55,0
2558144,kick_received,home,39.28,32.22,1.18,2017092403,4209,2017092403_4209,Def_22,55,0
494289,kick_received,home,44.32,23.92,7.98,2017092403,392,2017092403_392,Poss_1,54,1
2495101,kick_received,home,44.65,12.37,8.64,2017092403,392,2017092403_392,Poss_2,54,1
2507463,kick_received,home,62.46,22.38,3.36,2017092403,392,2017092403_392,Poss_3,54,1
2541544,kick_received,home,42.23,18.52,9.32,2017092403,392,2017092403_392,Poss_4,54,1
2543681,kick_received,home,50.84,26.71,6.12,2017092403,392,2017092403_392,Poss_5,54,1
2552385,kick_received,home,40.87,8.77,9.49,2017092403,392,2017092403_392,Poss_6,54,1
2553488,kick_received,home,44.95,28.03,9.09,2017092403,392,2017092403_392,Poss_7,54,1
2553610,kick_received,home,45.19,31.8,8.73,2017092403,392,2017092403_392,Poss_8,54,1
2555381,kick_received,home,42.45,15.9,8.09,2017092403,392,2017092403_392,Poss_9,54,1
2556587,kick_received,home,44.81,35.24,9.46,2017092403,392,2017092403_392,Poss_10,54,1
2558176,kick_received,home,46.43,15.11,7.43,2017092403,392,2017092403_392,Poss_11,54,1
496825,kick_received,away,41.64,24.87,4.72,2017092403,392,2017092403_392,Def_12,54,0
2534822,kick_received,away,36.76,28.47,4.24,2017092403,392,2017092403_392,Def_13,54,0
2535613,kick_received,away,37.59,14.64,3.81,2017092403,392,2017092403_392,Def_14,54,0
2540215,kick_received,away,40.4,30.6,5.74,2017092403,392,2017092403_392,Def_15,54,0
2540219,kick_received,away,38.92,25.05,5.58,2017092403,392,2017092403_392,Def_16,54,0
2550235,kick_received,away,27.66,26.44,5.32,2017092403,392,2017092403_392,Def_17,54,0
2552266,kick_received,away,40.43,16.87,4.17,2017092403,392,2017092403_392,Def_18,54,0
2553617,kick_received,away,7.49,16.55,1.7,2017092403,392,2017092403_392,Def_19,54,0
2553711,kick_received,away,19.91,15.01,1.19,2017092403,392,2017092403_392,Def_20,54,0
2557978,kick_received,away,20.44,17.52,2.05,2017092403,392,2017092403_392,Def_21,54,0
2558149,kick_received,away,11.54,20.31,4.23,2017092403,392,2017092403_392,Def_22,54,0
80427,kick_received,away,77.15,13.26,8.4,2017092403,3509,2017092403_3509,Poss_1,55,1
2532946,kick_received,away,69.99,47.94,6.64,2017092403,3509,2017092403_3509,Poss_2,55,1
2534822,kick_received,away,75.19,47.67,9.22,2017092403,3509,2017092403_3509,Poss_3,55,1
2535613,kick_received,away,76.85,38.75,8.59,2017092403,3509,2017092403_3509,Poss_4,55,1
2540221,kick_received,away,76.04,33.58,8.38,2017092403,3509,2017092403_3509,Poss_5,55,1
2550235,kick_received,away,75.27,42.44,8.28,2017092403,3509,2017092403_3509,Poss_6,55,1
2550545,kick_received,away,60.45,32.89,4.83,2017092403,3509,2017092403_3509,Poss_7,55,1
